# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches dhcf.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
Transmittal 18-24-Update to Vision Care Transmittal No. 98-11 | dhcf,/publication/transmittal-18-24-update-vision-care-transmittal-no-98-11,5,5,1,2.2,22,0,0
Transmittal 18-28-FY 2019 Medicaid Hospice Rates | dhcf,/node/1360291,5,4,1.25,2.75,20,0,0
Transmittal 19-03 - Reimbursement for Out-of-Pocket Expenditures for Non-Managed Care Medicaid Beneficiaries | dhcf,/node/1382676,5,5,1,1.8,22,0,0
Transmittal 19-22-Adjustment to the ICF/IID Medicaid Reimbursement Rates Following Implementation of the District's UPLA | dhcf,/publication/transmittal-19-22-adjustment-icfiid-medicaid-reimbursement-rates-following,5,7,0.7142857142857143,3,22,0,0
Transmittal 20-01-Written Pharmacy Point of Service (POS) Notice | dhcf,/publication/transmittal-20-01-written-pharmacy-point-service-pos-notice,5,5,1,6.8,17,0,0
"Transmittal 20-02 (rev) - Program Year 2019 of the DC Medicaid EHR Incentive Program will Close April 30, 2020 | dhcf",/publication/transmittal-20-02-rev-program-year-2019-dc-medicaid-ehr-incentive-program-will-close,5,6,0.8333333333333334,2.1666666666666665,23,0,0
"Transmittal 20-10 (rev.) Temporary Eligibility Policy Changes for Medicaid, Children’s Health Insurance Program (CHIP), Alliance, and Immigrant Children’s Programs in Response to Public Health Emergency (PHE) COVID-19 | dhcf",/publication/transmittal-20-10-rev-temporary-eligibility-policy-changes-medicaid-children’s-health,5,5,1,0.8,22,0,0
"Transmittal 20-10 Temporary Eligibility Policy Changes for Medicaid, Children’s Health Insurance Program (CHIP), Alliance, and Immigrant Children’s Programs in Response to Public Health Emergency COVID-19 | dhcf",/publication/transmittal-20-10-temporary-eligibility-policy-changes-medicaid-children’s-health,5,5,1,1.2,22,0,0
Transmittal 20-14 Temporary Provider Screening and Enrollment Flexibilities in Response to the COVID-19 Public Health Emergency | dhcf,/node/1473411,5,6,0.8333333333333334,3,21,0,0
Transmittal 20-19 (rev. #2) – HHA & ADHP Waiver Services COVID-19 Enhanced Rates | dhcf,/node/1476726,5,5,1,1.2,18,0,0
Transmittal 20-20 COVID-19 LTC Application Telephonic Signature Process | dhcf,/publication/transmittal-20-20-covid-19-ltc-application-telephonic-signature-process,5,5,1,2.6,24,0,0
Transmittal 20-30 Behavioral Health Transformation Request for Information | dhcf,/publication/transmittal-20-30-behavioral-health-transformation-request-information,5,5,1,4.4,25,0,0
Transmittal 20-31 - COVID-19 ICD-10 Updates for Hospitals | dhcf,/node/1493871,5,5,1,5.8,26,0,0
Transmittal 20-45 - COVID19 Vaccine Administration Rate and Billing Codes Purpose | dhcf,/publication/transmittal-20-45-covid19-vaccine-administration-rate-and-billing-codes-purpose,5,5,1,2.2,19,0,0
"Transmittal 21-02 - Updates to ADHP Rates and Modifiers, and New Temporary Reimbursement Rates and Modifiers for ADHP Services Due to COVID-19 | dhcf",/node/1514976,5,5,1,3,21,0,0
Transmittal 21-03 - Reimbursement of Out-of-Pocket Expenditures for Non-Managed Care Medicaid Beneficiaries | dhcf,/publication/transmittal-21-03-reimbursement-out-pocket-expenditures-non-managed-care-medicaid,5,6,0.8333333333333334,2.5,21,0,0
Transmittal 21-13 PrEP and PEP Coverage for Medicaid Beneficiaries Enrolled in MCOs | dhcf,/publication/transmittal-21-13-prep-and-pep-coverage-medicaid-beneficiaries-enrolled-mcos,5,5,1,6.8,19,0,0
Transmittal 21-18- Updates to the Professional Services Billing Codes and Reimbursement Rates for COVID-19 Monoclonal Antibody Infusions | dhcf,/publication/transmittal-21-18- updates- professional-services-billing-codes-and-reimbursement-rates ,5,6,0.8333333333333334,3.5,22,0,0
Transmittal 21-24 Nursing Facility Roles and Responsibilities When Admitting Managed Care Organization (MCO) Enrollees | dhcf,/node/1545026,5,5,1,1,17,0,0
Transmittal 21-28 Temporary Enhanced Reimbursement Rates for Assisted Living Facilities Due to COVID-19 | dhcf,/node/1546821,5,5,1,3.2,25,0,0
Transmittal 21-36 Attending Provider Enrollment and NPI Requirements for Institutional Claims | dhcf,/node/1557771,5,5,1,0.2,21,0,0
Transmittal 21-40 School-Based Health Center participation in the DC Medicaid Program | dhcf,/publication/transmittal-21-40-school-based-health-center-participation-dc-medicaid-program,5,5,1,2.4,22,0,0
Transmittal 21-46 Lead Screening and Reporting Requirements in the District of Columbia | dhcf,/publication/transmittal-21-46-lead-screening-and-reporting-requirements-district-columbia,5,5,1,3.4,22,0,0
Transmittal 21-47 Professional Services Billing Codes and Reimbursement Rates for COVID-19 Vaccines | dhcf,/publication/transmittal-21-47-professional-services-billing-codes-and-reimbursement-rates-covid-19,5,6,0.8333333333333334,4.833333333333333,23,0,0
"Transmittal 21-52 Home Health Agency (HHA) Living Wage Rate Changes Effective January 1, 2022, for Personal Care Aide (PCA) services | dhcf",/publication/transmittal-21-52-home-health-agency-hha-living-wage-rate-changes-effective-january-1,5,5,1,5.6,25,0,0
Transmittal 21-53 Temporary Enhanced Reimbursement Rates for Assisted Living Facilities Due to COVID-19 | dhcf,/publication/transmittal-21-53-temporary-enhanced-reimbursement-rates-assisted-living-facilities-due,5,5,1,1.2,21,0,0
Transmittal 22-18 (rev.) - COVID-19 Monoclonal Antibodies Infusions Update | dhcf,/node/1596131,5,5,1,3,24,0,0
Transmittal 22-24 - DD Waiver DSP Supplemental Payment | dhcf,/publication/transmittal-22-24-dd-waiver-dsp-supplemental-payment,5,2,2.5,33,16,0,0
Transmittal 22-31 - Monkeypox Testing and Vaccination | dhcf,/publication/transmittal-22-31-monkeypox-testing-and-vaccination,5,6,0.8333333333333334,2.3333333333333335,22,0,0
Transmittal 22-35 - Language Access and Interpretive Services | dhcf,/node/1627476,5,5,1,3.4,22,0,0
Transmittal 22-37 - Ambulatory Surgery Center Rate Update for a Dental Surgery Procedure | dhcf,/publication/transmittal-22-37-ambulatory-surgery-center-rate-update-dental-surgery-procedure,5,5,1,6.4,17,0,0
Transmittal 23-09 - Reimbursement of Out-of-Pocket Expenditures for Managed Care Medicaid Beneficiaries | dhcf,/publication/transmittal-23-09-reimbursement-out-pocket-expenditures-managed-care-medicaid,5,5,1,3.8,19,0,0
Transmittal 23-16 - FY23 MCO Pharmacy Continuity of Care and Reimbursement | dhcf,/node/1652551,5,5,1,3,19,0,0
Transmittal 23-47 - Specialty Hospital and ARPA Supplemental Payments | dhcf,/node/1683316,5,5,1,4.4,22,0,0
Transmittal 23-51 - SUD Residential MCP Authorizations November 1 2023 | dhcf,/publication/transmittal-23-51-sud-residential-mcp-authorizations-november-1-2023,5,6,0.8333333333333334,3.6666666666666665,21,0,0
"Transmittal 23-53 (rev.)-Reimbursement Rate Changes for Behavioral Health Services Effective November 1, 2023 | dhcf",/publication/transmittal-23-53-rev-reimbursement-rate-changes-behavioral-health-services-effective,5,4,1.25,71.75,29,0,0
"Transmittal 23-68 - Living Wage Rate Changes for PCA Services Effective January 1, 2024 | dhcf",/node/1698356,5,6,0.8333333333333334,4,22,0,0
Transmittal 24-01 - Distribution of DCSP Supplemental Payment for Calendar Year 2024 Enhanced Direct Care Worker Wages | dhcf,/publication/transmittal-24-01-distribution-dcsp-supplemental-payment-calendar-year-2024-enhanced,5,5,1,9.6,16,0,0
Transmittal 24-02 - Organ Transplantation Coverage for Fee-For-Service and Managed Care Enrollees – Update on Coverage Policies | dhcf,/node/1703566,5,6,0.8333333333333334,4.666666666666667,23,0,0
Transmittal 24-02 - Organ Transplantation Coverage for Fee-For-Service and Managed Care Enrollees – Update on Coverage Policies | dhcf,/publication/transmittal-24-02-organ-transplantation-coverage-fee-service-and-managed-care-enrollees-,5,5,1,12.4,18,0,0
"Transmittal 24-09 - National Children's Dental Health Month, Dental Procedures and Billing Requirements | dhcf",/node/1709006,5,4,1.25,3.25,14,0,0
Transmittal 24-13 Reimbursement Rate Updates for Non-Emergency Ambulance Services | dhcf,/publication/transmittal-24-13-reimbursement-rate-updates-non-emergency-ambulance-services,5,5,1,5.2,17,0,0
"Transmittal 24-40 - Home Health Aide LW Increase Effective January 1, 2025 | dhcf",/node/1758871,5,4,1.25,11,15,0,0
Transmittal 25-02-Same-Day Billing for Rehabilitation Day Services and Assertive Community Treatment (ACT) | dhcf,/publication/transmittal-25-02-same-day-billing-rehabilitation-day-services-and-assertive-community,5,5,1,3,21,0,0
"Transmittal 25-07 - National Children's Dental Health Month, Dental Procedures and Billing Requirements | dhcf",/node/1768761,5,4,1.25,8,16,0,0
Transmittal 25-09 - Managed Care Plan Assignment Request | dhcf,/publication/transmittal-25-09-managed-care-plan-assignment-request,5,5,1,3.8,20,0,0
Transmittal 25-10 -Public Notice of Intent to Submit State Plan Amendment – Medicaid Services for Eligible Incarcerated Youth | dhcf,/node/1774176,5,4,1.25,6.25,14,0,0
"Transmittal 25-17 - HHA-PT.OT.ST Rates July 1, 2025 | dhcf",/publication/transmittal-25-17-hha-ptotst-rates-july-1-2025,5,4,1.25,5,14,0,0
"Transmittal 25-18 - Assisted Living Facilities July 1,2025 | dhcf",/publication/transmittal-25-18-assisted-living-facilities-july-12025,5,5,1,2.8,15,0,0
We are sorry; the page you requested is no longer available. | dhcf,/publication/insurers-annual-reporting-form-001,5,4,1.25,1.5,22,0,0
Work Group Charters | dhcf,/node/1121791,5,5,1,2,21,0,0
| Page 11 | dhcf,/node,5,5,1,6.4,22,0,0
| Page 12 | dhcf,/node,5,6,0.8333333333333334,4.333333333333333,26,0,0
| Page 2 | dhcf,/fr/node,5,5,1,1.2,20,0,0
| Page 276 | dhcf,/node,5,5,1,2,19,0,0
| Page 37 | dhcf,/node,5,5,1,2.4,18,0,0
| Page 38 | dhcf,/node,5,5,1,6.6,23,0,0
| Page 39 | dhcf,/node,5,5,1,0.2,17,0,0
| Page 399 | dhcf,/node,5,5,1,1,21,0,0
| Page 40 | dhcf,/node,5,5,1,3.4,23,0,0
| Page 43 | dhcf,/node,5,5,1,1,18,0,0
| Page 44 | dhcf,/node,5,5,1,3,18,0,0
| Page 47 | dhcf,/node,5,6,0.8333333333333334,4,25,0,0
| Page 48 | dhcf,/node,5,5,1,2.8,20,0,0
| Page 54 | dhcf,/node,5,5,1,2.4,20,0,0
| Page 55 | dhcf,/node,5,5,1,5.4,24,0,0
| Page 56 | dhcf,/node,5,5,1,4.4,21,0,0
| Page 60 | dhcf,/node,5,5,1,4.8,22,0,0
| Page 7 | dhcf,/node,5,5,1,0.6,17,0,0
2010 DHCF Medicaid Updates | dhcf,/page/2010-dhcf-medicaid-updates,4,4,1,10,13,0,0
2013 DHCF Medicaid Updates | dhcf,/fr/page/2013-dhcf-medicaid-updates-01,4,5,0.8,2.6,19,0,0
2013 DHCF Medicaid Updates | dhcf,/page/2013-dhcf-medicaid-updates-01,4,4,1,23.5,12,0,0
2013 District of Columbia Annual Technical Report (ATR) | dhcf,/publication/2013-district-columbia-annual-technical-report-atr,4,5,0.8,3.6,22,0,0
2014 Listing | dhcf,/page/2014-listing,4,4,1,28.25,16,0,0
2016 DHCF Medicaid Updates | dhcf,/es/page/2016-dhcf-medicaid-updates,4,4,1,2.75,15,0,0
2017 District of Columbia Annual Technical Report (ATR) | dhcf,/node/1325951,4,4,1,5.75,17,0,0
2018 District of Columbia Annual Technical Report (ATR) | dhcf,/node/1400826,4,3,1.3333333333333333,2.6666666666666665,14,0,0
2019 Q1 to Q2 MCO Performance Report | dhcf,/publication/2019-q1-q2-mco-performance-report,4,4,1,4.25,17,0,0
3-13-2020 Adult Day Health Program Services Notice of Emergency and Proposed Rulemaking | dhcf,/node/1466786,4,4,1,1.25,17,0,0
7.7 A Vaccine and Vaccine Administration at Section 1905(a)(4)(E) of the Social Security Act | dhcf,/publication/77-vaccine-and-vaccine-administration-section-1905a4e-social-security-act,4,4,1,2.75,19,0,0
AFDC Income Standards | dhcf,/publication/afdc-income-standards,4,4,1,1.75,12,0,0
"Amount, Duration and Scope of Services Attachment 3.1A: Supplement 3 | dhcf",/publication/amount-duration-and-scope-services-attachment-31a-supplement-3,4,4,1,0.5,13,0,0
"Amount, Duration and Scope of Services Attachment 3.1B: Supplement 1 (P.17-41) | dhcf",/publication/amount-duration-and-scope-services-attachment-31b-supplement-1-p17-41,4,4,1,1.5,16,0,0
"April 24, 2014 DC HIE Policy Board Meeting Minutes (Board Approved) | dhcf",/publication/april-24-2014-dc-hie-policy-board-meeting-minutes-board-approved,4,4,1,2.25,17,0,0
April Monthly Meeting | dhcf,/page/april-monthly-meeting,4,4,1,1.75,19,0,0
Are You Being Investigated? What to Expect | dhcf,/fr/page/are-you-being-investigated-what-expect,4,4,1,0.75,16,0,0
Authorized Representative Form - Spanish | dhcf,/node/911232,4,4,1,2.25,19,0,0
Behavioral Support Services Notice of Final Rulemaking | dhcf,/publication/behavioral-support-services-notice-final-rulemaking,4,4,1,2.75,17,0,0
Care Delivery November 23 Meeting Summary | dhcf,/publication/care-delivery-november-23-meeting-summary,4,5,0.8,5.4,19,0,0
Community Linkages December 16th Meeting Agenda | dhcf,/node/1130952,4,4,1,4.25,19,0,0
Community Linkages December 16th Meeting Presentation | dhcf,/publication/community-linkages-december-16th-meeting-presentation,4,4,1,2.5,18,0,0
Community Linkages Feb 17 Meeting Presentation | dhcf,/publication/community-linkages-feb-17-meeting-presentation,4,4,1,4.25,16,0,0
Community Linkages March 24 Meeting Presentation | dhcf,/publication/community-linkages-march-24-meeting-presentation,4,4,1,1.25,20,0,0
Conflict Free Case Management (EPD) Notice of Final Rulemaking | dhcf,/node/1164616,4,4,1,2.5,19,0,0
Contact Us - Division of Program Integrity (DPI) | dhcf,/es/page/contact-us-1-DPI,4,4,1,1,18,0,0
Cost-Based Medicaid Reimbursement to Eligible Providers of Emergency Medical Ground Transportation Services Notice of Final Rulemaking | dhcf,/node/1471031,4,5,0.8,3.6,19,0,0
DC HIE Governing Body Orientation Packet | dhcf,/node/791332,4,4,1,1.5,16,0,0
DC HIE | dhcf,/am/page/dc-hie,4,3,1.3333333333333333,23.666666666666668,16,0,0
DC HIE | dhcf,/es/page/health-information-technology-01,4,4,1,1.5,18,0,0
DC Medicaid 1115 HIV Waiver Program | dhcf,/publication/dc-medicaid-1115-hiv-waiver-program,4,2,2,5.5,13,0,0
DC Medicaid – DC Healthy Families | dhcf,/publication/dc-medicaid-–-dc-healthy-families,4,4,1,12,16,0,0
DC Medical Care Advisory Committee | dhcf,/fr/page/dc-medical-care-advisory-committee,4,4,1,4.25,18,0,0
DC Non-MAGI Verification Plan | dhcf,/node/1476241,4,4,1,3.25,15,0,0
DC Register Notice | dhcf,/publication/dc-register-notice,4,4,1,4.75,17,0,0
"DCHIE Policy Board Meeting Minutes - September 18, 2013 Board Approved | dhcf",/node/694222,4,4,1,4.5,19,0,0
"DCHIE Policy Board Meeting Minutes August 21, 2013 Board Approved | dhcf",/publication/dchie-policy-board-meeting-minutes-august-21-2013-board-approved,4,4,1,2,19,0,0
"DCHIE Policy Board Meeting Minutes July 17, 2013 Board Approved | dhcf",/publication/dchie-policy-board-meeting-minutes-july-17-2013-board-approved,4,4,1,3.25,20,0,0
DHCF - Meet Our Executive Team | dhcf,/fr/page/dhcf-meet-our-executive-team,4,5,0.8,3.2,17,0,0
DHCF 2005 Annual Report | dhcf,/publication/dhcf-2005-annual-report,4,4,1,3,18,0,0
DHCF 2007 Annual Report | dhcf,/publication/dhcf-2007-annual-report,4,4,1,1.5,16,0,0
DHCF Announces Delay in Reimbursement Payments for Fee-for-Service Medicaid Beneficiaries | dhcf,/release/dhcf-announces-delay-reimbursement-payments-fee-service-medicaid-beneficiaries,4,4,1,2,17,0,0
DHCF DDS HCBS Transition Plan Comment Chart | dhcf,/publication/dhcf-dds-hcbs-transition-plan-comment-chart,4,4,1,2.5,17,0,0
DHCF Health Check Dental Brochure - English and Spanish | dhcf,/node/1771111,4,4,1,3.75,18,0,0
DHCF Medicaid Updates - 2024 | dhcf,/am/node/1637256,4,5,0.8,5.4,21,0,0
DHCF Medicaid Updates - 2024 | dhcf,/page/dhcf-medicaid-updates,4,4,1,3.75,18,0,0
DHCF to Prescreen and Conduct Interview/Hires on the Spot at the One City Job Fair on July 30th at the Washington Convention Center | dhcf,/release/dhcf-prescreen-and-conduct-interviewhires-spot-one-city-job-fair-july-30th-washington,4,2,2,64,11,0,0
Department of Health Care Finance (DHCF) and Deputy Mayor for Health and Human Services (DMHHS) Fiscal Year 2019-2020 Performance Oversight Hearings | dhcf,/release/department-health-care-finance-dhcf-and-deputy-mayor-health-and-human-services-dmhhs-fiscal,4,4,1,3.75,20,0,0
Department of Health Care Finance Organizational Chart | dhcf,/node/860912,4,4,1,4.5,14,0,0
Direct Secure Messaging | dhcf,/page/Direct_Secure_Messaging,4,3,1.3333333333333333,20.666666666666668,15,0,0
District Direct Training and Biweekly Eligibility Meetings | dhcf,/node/1809066,4,3,1.3333333333333333,11.666666666666666,12,0,0
District of Columbia Medical Care Advisory Committee (MCAC) By-Laws and Procedures - Approved | dhcf,/publication/district-columbia-medical-care-advisory-committee-mcac-laws-and-procedures-approved,4,4,1,6,14,0,0
Division of Program Integrity (DPI) Organizational Chart | dhcf,/es/page/division-program-integrity-dpi-organizational-chart,4,4,1,3.75,16,0,0
Driver Diagram | dhcf,/publication/driver-diagram,4,4,1,2.5,16,0,0
EPD Waiver Participant Handbook January 2019 | dhcf,/publication/epd-waiver-participant-handbook-january-2019,4,2,2,3.5,10,0,0
EPD Waiver Services | dhcf,/fr/node/1352336,4,4,1,0,14,0,0
EPD Waiver State Plan PCA | dhcf,/node/806162,4,3,1.3333333333333333,44,19,0,0
Enforcement of Compliance for Nursing Facilities Attachment 4.35F | dhcf,/node/192992,4,4,1,3,20,0,0
Environmental Accessibility Adaptation Services Final Rulemaking | dhcf,/publication/environmental-accessibility-adaptation-services-final-rulemaking,4,4,1,3.5,19,0,0
FY12 - Summary of Cases | dhcf,/publication/fy13-summary-cases-01,4,4,1,1.5,16,0,0
FY25 Diaper Bank Program | dhcf,/publication/fy25-diaper-bank-program,4,3,1.3333333333333333,4,14,0,0
February Monthly Meeting | dhcf,/page/february-monthly-meeting,4,4,1,1,17,0,0
Financial Eligibility Attachment 2.6A: Supplement 12 | dhcf,/node/191582,4,3,1.3333333333333333,3.3333333333333335,10,0,0
Financial Eligibility Attachment 2.6A: Supplement 15 | dhcf,/node/191612,4,4,1,0.75,11,0,0
Free Standing Mental Health Clinics Notice of Final Rulemaking | dhcf,/node/1485656,4,4,1,2.75,17,0,0
Full Duals and Qualified Medicare Beneficiary (QMB) Only | dhcf,/vi/service/qualified-Medicare-beneficiary-qmb,4,4,1,182,12,0,0
HIE Care Coordination September 29 Agenda | dhcf,/publication/hie-care-coordination-september-29-agenda,4,5,0.8,3.8,18,0,0
HIE Care Coordination September 29 Meeting CIQN Presentation | dhcf,/publication/hie-care-coordination-september-29-meeting-ciqn-presentation,4,4,1,1,18,0,0
HIE Care Coordination September 29 Meeting CRISP Presentation | dhcf,/publication/hie-care-coordination-september-29-meeting-crisp-presentation,4,4,1,1.5,20,0,0
Health Care Alliance (Children) formerly Immigrant Children’s Program | dhcf,/es/service/health-care-alliance-children-formerly-immigrant-childrens-program,4,3,1.3333333333333333,72,10,0,0
Health Care Benefit Grants Final Rulemaking | dhcf,/publication/health-care-benefit-grants-final-rulemaking,4,4,1,2.25,18,0,0
Health Home Services Notice of Second Emergency and Proposed Rulemaking | dhcf,/publication/health-home-services-notice-second-emergency-and-proposed-rulemaking,4,4,1,1.25,18,0,0
Health Home for Persons with Multiple Chronic Conditions - My Health GPS | dhcf,/fr/page/health-home-persons-multiple-chronic-conditions-my-health-gps,4,4,1,4,17,0,0
Health Homes for Persons with Severe Mental Illness - My Health Home | dhcf,/am/page/health-homes-persons-severe-mental-illness-my-health-home,4,4,1,2,17,0,0
Health Homes for Persons with Severe Mental Illness - My Health Home | dhcf,/fr/page/health-homes-persons-severe-mental-illness-my-health-home,4,4,1,3.25,17,0,0
Home Community Based Service Waiver for Individual and Family Support Notice of Emergency and Proposed Rulemaking | dhcf,/node/1516511,4,4,1,2.75,12,0,0
How to Apply for DC Medicaid? | dhcf,/am/service/how-apply-dc-medicaid,4,2,2,18.5,10,0,0
How to Apply for DC Medicaid? | dhcf,/es/service/how-apply-dc-medicaid,4,4,1,5,20,0,0
How to Enroll in an MCP | dhcf,/fr/node/1539941,4,4,1,1.25,17,0,0
Important Message for Providers Regarding AmeriHealth Member IVR-Based Eligibility Verification | dhcf,/release/important-message-providers-regarding-amerihealth-member-ivr-based-eligibility-verification,4,4,1,16.75,18,0,0
Individuals Eligible for Family Planning Services | dhcf,/node/837642,4,4,1,3.25,16,0,0
Individuals with Tuberculosis | dhcf,/node/837402,4,4,1,2.25,16,0,0
Informational Bulletins for LTC Providers | dhcf,/fr/publication/informational-bulletins-ltc-providers,4,4,1,2.5,16,0,0
"Innovation Update - March 28, 2016 | dhcf",/node/1152457,4,5,0.8,4.2,20,0,0
Interim State Health Care Executive Summary | dhcf,/node/1160307,4,4,1,2,20,0,0
January 13th - Agenda | dhcf,/node/1135037,4,4,1,5.75,17,0,0
January 2015 MCAC Enrollment Report | dhcf,/publication/january-2015-mcac-enrollment-report,4,5,0.8,4.2,19,0,0
July 2014 MCAC Agenda | dhcf,/publication/july-2014-mcac-agenda,4,4,1,5,19,0,0
July Monthly Meeting | dhcf,/node/1675026,4,4,1,2.75,19,0,0
July Monthly Meeting | dhcf,/page/july-monthly-meeting,4,5,0.8,3.2,17,0,0
Long Term Care Service and Support Assessment Notice of Final Rulemaking | dhcf,/node/1261076,4,4,1,4.5,19,0,0
Long Term Care Services and Supports Assessment Process Notice of Second Proposed Rulemaking | dhcf,/publication/long-term-care-services-and-supports-assessment-process-notice-second-proposed,4,4,1,1.75,17,0,0
MAGI Based Verification Plan with Disaster Addendum | dhcf,/node/1479286,4,3,1.3333333333333333,8,18,0,0
MCAC - Subcommittee Meeting Materials – March 2023 | dhcf,/page/mcac-subcommittee-meeting-materials-–-march-2023,4,2,2,12,15,0,0
MCAC Agenda and Materials – September 2022 | dhcf,/node/1620986,4,5,0.8,5.2,18,0,0
MCAC Enrollment Report - December 2012 | dhcf,/publication/mcac-enrollment-report-december-2012,4,5,0.8,3.8,19,0,0
MCAC Enrollment Report - February 2013 | dhcf,/node/440392,4,4,1,2.25,18,0,0
MCAC Enrollment Report - February 2014 | dhcf,/node/808582,4,4,1,2.5,18,0,0
MCAC Enrollment Report - January 2013 | dhcf,/publication/mcac-enrollment-report-january-2013,4,4,1,3.5,18,0,0
MCAC Enrollment Report - July 2012 | dhcf,/node/201822,4,4,1,2.5,18,0,0
MCAC Enrollment Report - June 2013 | dhcf,/publication/mcac-enrollment-report-june-2013,4,5,0.8,5,19,0,0
MCAC Enrollment Report - October 2013 | dhcf,/publication/mcac-enrollment-report-october-2013,4,4,1,3,18,0,0
MCAC Enrollment Report - September 2013 | dhcf,/node/686692,4,5,0.8,3,21,0,0
MCAC FY 2014 | dhcf,/node/1540171,4,4,1,2.5,19,0,0
MCAC FY 2024 | dhcf,/node/1750516,4,4,1,20,15,0,0
"MCAC Meeting Agenda and Materials - January 19, 2022 - E&E Meeting | dhcf",/page/mcac-meeting-agenda-and-materials-january-19-2022-ee-meeting,4,4,1,1.75,14,0,0
MCAC Meeting Agenda and Materials - June 2017 | dhcf,/node/1256666,4,5,0.8,3.4,18,0,0
MCAC Meeting Agenda and Materials - September 2020 | dhcf,/node/1497651,4,4,1,2.5,17,0,0
MCAC Meeting Agenda and Materials - September 2020 | dhcf,/page/mcac-meeting-agenda-and-materials-september-2020,4,5,0.8,2,16,0,0
MCAC Meeting Agenda and Materials – April 2021 | dhcf,/node/1535126,4,4,1,4,20,0,0
"MCAC Meeting Agenda and Materials – May 18, 2022 – Eligibility and Enrollment Meeting | dhcf",/page/mcac-meeting-agenda-and-materials-–-may-18-2022-–-eligibility-and-enrollment-meeting,4,4,1,2.75,18,0,0
"MCAC Meeting and Agenda Materials -July 20, 2022 E&E Meeting | dhcf",/node/1607431,4,4,1,6.5,21,0,0
MCAC Member List | dhcf,/publication/mcac-member-list,4,4,1,1.75,19,0,0
MCAC Report - April 2017 | dhcf,/node/1308481,4,4,1,1.25,18,0,0
MCAC Report - April 2019 | dhcf,/node/1402621,4,4,1,3.5,17,0,0
MCAC Report - August 2022 Enrollment Report – Data for July 2021-July 2022 | dhcf,/publication/mcac-report-august-2022-enrollment-report-–-data-july-2021-july-2022,4,5,0.8,4,18,0,0
MCAC Report - December 2020 Enrollment Report – Data for November 2019-November 2020 | dhcf,/publication/mcac-report-december-2020-enrollment-report-–-data-november-2019-november-2020,4,4,1,4.75,18,0,0
MCAC Report - February 2017 | dhcf,/publication/mcac-report-february-2017,4,5,0.8,5,20,0,0
MCAC Report - February 2018 | dhcf,/publication/mcac-report-february-2018,4,5,0.8,2.4,18,0,0
MCAC Report - January 2017 | dhcf,/publication/mcac-report-january-2017,4,4,1,1.5,21,0,0
MCAC Report - July 2018 | dhcf,/publication/mcac-report-july-2018,4,4,1,2.5,16,0,0
MCAC Report - June 2019 | dhcf,/publication/mcac-report-june-2019,4,5,0.8,4.8,18,0,0
MCAC Report - June 2021 Enrollment Report – Data for May 2020-May 2021 | dhcf,/publication/mcac-report-june-2021-enrollment-report-–-data-may-2020-may-2021,4,4,1,0.75,18,0,0
MCAC Report - March 2023 Enrollment Report – Data for February 2022-February 2023 | dhcf,/node/1662236,4,4,1,1.75,18,0,0
MCAC Report - November 2017 | dhcf,/publication/mcac-report-november-2017,4,4,1,3.25,20,0,0
MCAC Report - October 2017 | dhcf,/publication/mcac-report-october-2017,4,5,0.8,4.4,18,0,0
MCO 2016 End-of-Year Performance Report | dhcf,/publication/mco-2016-end-year-performance-report-01,4,4,1,2.25,16,0,0
Managed Care End-of-Year Report CY 2017 | dhcf,/node/1353641,4,4,1,6,17,0,0
March 9 - Advisory Committee Summary | dhcf,/publication/march-9-advisory-committee-summary,4,4,1,2.25,19,0,0
March Monthly Meeting | dhcf,/page/march-monthly-meeting,4,4,1,5,17,0,0
May 11 - Agenda | dhcf,/publication/may-11-agenda,4,4,1,2.75,18,0,0
May Monthly Meeting | dhcf,/page/may-monthly-meeting-0,4,4,1,1.5,20,0,0
Mayor Bowser Sends Letter to Congress on the Need for the Reauthorization of the Children’s Health Insurance Program | dhcf,/release/mayor-bowser-sends-letter-congress-need-reauthorization-childrens-health-insurance-program,4,4,1,1.75,15,0,0
Mayor Vincent C. Gray Announces Plan to Pay Unpaid Health Care Provider Claims | dhcf,/release/mayor-vincent-c-gray-announces-plan-pay-unpaid-health-care-provider-claims-01,4,4,1,0,20,0,0
Mayors Order 2013-048 | dhcf,/publication/mayors-order-2013-048,4,5,0.8,4,17,0,0
Medicaid Director Letter - CASSIP: Interim Procedure to Request Disability Determination for Non-SSI Recipients of D.C. Medicaid | dhcf,/node/1541431,4,3,1.3333333333333333,2.6666666666666665,11,0,0
Medicaid Director Letter - MDL 22-01 2022 SMHP Update | dhcf,/node/1590186,4,4,1,1,16,0,0
Medicaid Director Letter - MDL 22-04 Perinatal Mental Health Taskforce | dhcf,/publication/medicaid-director-letter-mdl-22-04-perinatal-mental-health-taskforce,4,4,1,2.75,16,0,0
Medicaid Director Letter - MDL 23-01 - Advance Care Planning in the DC HIE | dhcf,/publication/medicaid-director-letter-mdl-23-01-advance-care-planning-dc-hie,4,3,1.3333333333333333,3,12,0,0
Medicaid Director Letter - MDL 23-03 - 1115 Waiver | dhcf,/publication/medicaid-director-letter-mdl-23-03-1115-waiver,4,4,1,2.75,18,0,0
