# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches dpr.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
Macomb Annual Halloween Community Haunted House - Macomb Recreation Center | dpr,/event/macomb-annual-halloween-community-haunted-house-macomb-recreation-center,10,9,1.1111111111111112,10.444444444444445,36,0,0
Mayor Bowser Highlights Continued 'Summer of Fun' Activities | dpr,/release/mayor-bowser-highlights-continued-summer-fun-activities,10,8,1.25,4.5,43,0,0
"Mayor Bowser Opens Outdoor Pool Season as Washington, DC Is Named #1 Park System for Fourth Consecutive Year | dpr",/release/mayor-bowser-opens-outdoor-pool-season-washington-dc-named-1-park-system-fourth-consecutive,10,9,1.1111111111111112,13.444444444444445,33,0,0
"Mayor Bowser Presents Dozens of Fun, Free Halloween Events for Children, Teens, and Adults Across the District | dpr",/release/mayor-bowser-presents-dozens-fun-free-halloween-events-children-teens-and-adults-across,10,9,1.1111111111111112,9.222222222222221,36,0,0
Mayor Bowser and DPR Announce Weekly Late Night Neighborhood Parties at Pools and Recreation Centers Throughout the Summer | dpr,/release/mayor-bowser-and-dpr-announce-weekly-late-night-neighborhood-parties-pools-and-recreation,10,10,1,1.8,40,0,0
Mayor Vincent C. Gray Unveils New Department of Parks and Recreation Headquarters and Announces Summer Program of Activities | dpr,/release/mayor-vincent-c-gray-unveils-new-department-parks-and-recreation-headquarters-and-announces,10,8,1.25,4.125,39,0,0
News Room | Page 80 | dpr,/newsroom,10,11,0.9090909090909091,1.4545454545454546,37,0,0
News Room | Page 81 | dpr,/newsroom,10,10,1,1.5,44,0,0
News Room | Page 9 | dpr,/newsroom,10,10,1,1.5,42,0,0
News Room | dpr,/newsroom/in_the_news,10,10,1,9.5,45,0,0
Page not found | dpr,/DC/DPR/Programs+and+Services/Therapeutic+Recreation,10,6,1.6666666666666667,14.166666666666666,29,0,0
Play DC: Oxon Run Playground Renovation | dpr,/page/play-dc-oxon-run-playground-renovation,10,5,2,5.6,22,0,0
Rules and Regulations | dpr,/ar/node/1250631,10,10,1,2.1,29,0,0
Shaw Play Courts | dpr,/page/shaw-play-courts,10,8,1.25,7.25,30,0,0
SwimJitsu at Takoma Aquatic Center | dpr,/event/swimjitsu-takoma-aquatic-center-0,10,9,1.1111111111111112,0.4444444444444444,40,0,0
Tis the Season to Celebrate at DPR | dpr,/release/tis-season-celebrate-dpr,10,10,1,42.8,40,0,0
We are sorry; the page you requested is no longer available. | dpr,/service/register-programs,10,9,1.1111111111111112,6.666666666666667,38,0,0
| Page 16 | dpr,/node,10,11,0.9090909090909091,5.909090909090909,45,0,0
| Page 7 | dpr,/node,10,10,1,0.5,35,0,0
18th Street and Bunker Hill Park | dpr,/page/18th-street-and-bunker-hill-park,9,9,1,11.333333333333334,30,0,0
2025 Summer Camps | dpr,/es/service/2025-summer-camps,9,9,1,3.4444444444444446,39,0,0
All Hallows' Eve - Chevy Chase Community Center | dpr,/fr/event/all-hallows-eve-chevy-chase-community-center,9,8,1.125,6.25,26,0,0
Bowser Administration Highlights Thanksgiving Events in the District | dpr,/release/bowser-administration-highlights-thanksgiving-events-district,9,8,1.125,8.5,34,0,0
Bowser Administration Highlights Thanksgiving Events in the District | dpr,/release/bowser-administration-highlights-thanksgiving-events-district-0,9,8,1.125,15.625,28,0,0
Bowser Administration to Expand Hours at 45 DPR Recreation Centers with an Emphasis on Access for Teens | dpr,/release/bowser-administration-expand-hours-45-dpr-recreation-centers-emphasis-access-teens,9,10,0.9,13.4,25,0,0
DC Department of Parks and Recreation (DPR) Releases 2024 Outdoor Pool Closure Schedule | dpr,/release/dc-department-parks-and-recreation-dpr-releases-2024-outdoor-pool-closure-schedule,9,9,1,2.5555555555555554,33,0,0
DPR 2011 Holiday Schedule | dpr,/release/dpr-2011-holiday-schedule,9,8,1.125,4.5,39,0,0
DPR 2018 Labor Day Holiday and Remaining Outdoor Pools Schedule | dpr,/release/dpr-2018-labor-day-holiday-and-remaining-outdoor-pools-schedule,9,8,1.125,1.375,38,0,0
DPR Announces the 2012 Outdoor Pools Closure and Indoor Pools Maintenance Schedule | dpr,/release/dpr-announces-2012-outdoor-pools-closure-and-indoor-pools-maintenance-schedule,9,8,1.125,3.5,37,0,0
DPR Announces the 2013 Outdoor Pools Closure Schedule | dpr,/release/dpr-announces-2013-outdoor-pools-closure-schedule,9,9,1,2.2222222222222223,43,0,0
DPR Fun Day | dpr,/event/dpr-fun-day-2,9,7,1.2857142857142858,34.714285714285715,20,0,0
DPR Opens Recreation and Aquatic Facilities after Hurricane Sandy | dpr,/release/dpr-opens-recreation-and-aquatic-facilities-after-hurricane-sandy,9,8,1.125,1.375,40,0,0
DPR Releases Schedule for Columbus Day | dpr,/release/dpr-releases-schedule-columbus-day,9,9,1,15.11111111111111,23,0,0
DPR To Move Central Office | dpr,/release/dpr-move-central-office,9,9,1,3.2222222222222223,39,0,0
DPR is Honored by the City Paper's Best of DC List | dpr,/release/dpr-honored-city-papers-best-dc-list,9,9,1,1.7777777777777777,41,0,0
Edgewood Dog Park - Full Application package documents | dpr,/page/edgewood-dog-park-full-application-package-documents,9,8,1.125,4.5,29,0,0
Father’s Day 5K Fun Day at Kenilworth Track | dpr,/release/father’s-day-5k-fun-day-kenilworth-track,9,7,1.2857142857142858,1.7142857142857142,34,0,0
First Annual #FitDC Healthy Hearts Walk | dpr,/release/first-annual-fitdc-healthy-hearts-walk,9,8,1.125,3.875,41,0,0
Harry Thomas Halloween Party - Harry Thomas Sr. Recreation Center | dpr,/event/harry-thomas-halloween-party-harry-thomas-sr-recreation-center,9,6,1.5,19,27,0,0
Indoor Pools | dpr,/fr/page/indoor-pools,9,9,1,16.555555555555557,37,0,0
Intro to Agroforestry - Deanwood Recreation Center | dpr,/vi/event/intro-agroforestry-deanwood-recreation-center,9,9,1,0.6666666666666666,28,0,0
Jelleff Community Center Feasibility Study Tracker | dpr,/page/jelleff-community-center-feasibility-study-tracker,9,7,1.2857142857142858,4.142857142857143,33,0,0
Mardi Gras and More at DPR in March | dpr,/release/mardi-gras-and-more-dpr-march,9,10,0.9,6.7,34,0,0
Mayor Bowser Encourages Families to Apply for 2025 DPR Summer Camp Reduced Rates | dpr,/release/mayor-bowser-encourages-families-apply-2025-dpr-summer-camp-reduced-rates,9,9,1,10.666666666666666,35,0,0
Mayor Bowser Encourages Residents to Attend DPR and MPD Halloween Events and to Work Together to Keep Trick-or-Treaters Safe | dpr,/release/mayor-bowser-encourages-residents-attend-dpr-and-mpd-halloween-events-and-work-together-keep,9,9,1,13.11111111111111,40,0,0
Mayor Bowser and DPR Announce Additional Sessions for Learn-to-Swim for All Ages | dpr,/release/mayor-bowser-and-dpr-announce-additional-sessions-learn-swim-all-ages,9,9,1,3.2222222222222223,37,0,0
Mayor Bowser and DPR Announce Programming Available for Young People During Winter Break | dpr,/release/mayor-bowser-and-dpr-announce-programming-available-young-people-during-winter-break,9,10,0.9,13.3,40,0,0
"Mayor Bowser and DPR Offer Free Lifeguard Training Certification Courses, Encourages DC Residents to Apply | dpr",/release/mayor-bowser-and-dpr-offer-free-lifeguard-training-certification-courses-encourages-dc,9,5,1.8,39,22,0,0
Mayor Bowser to Set Tone for 2020 by Hosting 6th Annual #FitDC Fresh Start 5K Run/Walk in Anacostia | dpr,/release/mayor-bowser-set-tone-2020-hosting-6th-annual-fitdc-fresh-start-5k-runwalk-anacostia,9,8,1.125,5.875,39,0,0
Memberships and Passes | dpr,/es/service/memberships-and-passes,9,9,1,8.666666666666666,26,0,0
Modified Holiday Schedule for Select District Services Christmas Day 2019 and New Year's Day 2020 | dpr,/release/modified-holiday-schedule-select-district-services-christmas-day-2019-and-new-years-day-2020,9,9,1,4,32,0,0
Modified Holiday Schedule for Select District Services | dpr,/release/modified-holiday-schedule-select-district-services-016,9,9,1,4.111111111111111,33,0,0
News Room | Page 14 | dpr,/newsroom,9,9,1,2.5555555555555554,39,0,0
News Room | Page 15 | dpr,/newsroom,9,8,1.125,1.75,41,0,0
Page not found | dpr,/page/parks-and-recreation-centers,9,4,2.25,3.25,24,0,0
Park View Children's Pool | dpr,/page/park-view-childrens-pool,9,8,1.125,4.375,39,0,0
Parks and Recreation Facilities | dpr,/PAGE/PARKS-AND-RECREATION-FACILITIES,9,8,1.125,4.5,22,0,0
Repeats | dpr,/node/1155422/repeats,9,8,1.125,1.5,39,0,0
Repeats | dpr,/node/732702/repeats,9,8,1.125,1.375,36,0,0
Rules and Regulations | dpr,/node/1250631,9,9,1,9,27,0,0
Sew and Know - Upshur Recreation Center | dpr,/event/sew-and-know-upshur-recreation-center,9,7,1.2857142857142858,49.57142857142857,30,0,0
Shepherd Field Modernization | dpr,/release/shepherd-field-modernization,9,9,1,3.5555555555555554,40,0,0
Takoma Dog Park - 2nd Submission - Full Application package documents | dpr,/page/takoma-dog-park-2nd-submission-full-application-package-documents,9,9,1,5,34,0,0
The 29th Annual Black History Invitational Swim Meet | dpr,/service/29th-annual-black-history-invitational-swim-meet,9,9,1,2.6666666666666665,34,0,0
Universal Madness Earns Championship Honors in the Harry Thomas Sr Late Night Hoops Basketball League | dpr,/release/universal-madness-earns-championship-honors-harry-thomas-sr-late-night-hoops-basketball,9,7,1.2857142857142858,1.7142857142857142,36,0,0
"Warm Hearts Hats, Socks & Gloves Drive - Fort Stevens Recreation Center | dpr",/event/warm-hearts-hats-socks-gloves-drive-fort-stevens-recreation-center,9,8,1.125,23,30,0,0
Washington Nationals to Dedicate Bryce Harper Field at Takoma | dpr,/release/washington-nationals-dedicate-bryce-harper-field-takoma,9,8,1.125,19.75,28,0,0
Winter Wonderland - Kennedy Recreation Center | dpr,/event/winter-wonderland-kennedy-recreation-center,9,6,1.5,11.5,29,0,0
Youth Basketball | dpr,/es/service/youth-basketball,9,8,1.125,13.875,23,0,0
rui_header | dpr,/rui_header,9,9,1,1.5555555555555556,40,0,0
| Page 1334 | dpr,/node,9,9,1,2.888888888888889,34,0,0
| Page 4 | dpr,/node,9,9,1,3,42,0,0
| dpr,/portal/home,9,7,1.2857142857142858,25.285714285714285,31,0,0
10th Street Park - Feature Board | dpr,/publication/10th-street-park-feature-board,8,7,1.1428571428571428,1,23,0,0
2017 Thanksgiving Holiday Schedule | dpr,/release/2017-thanksgiving-holiday-schedule,8,9,0.8888888888888888,1.3333333333333333,37,0,0
2025 Summer Camps | dpr,/vi/service/2025-summer-camps,8,7,1.1428571428571428,16.857142857142858,21,0,0
24-Hour Teen Event Returns for Spring Break at Deanwood Recreation Center | dpr,/release/24-hour-teen-event-returns-spring-break-deanwood-recreation-center,8,8,1,0.875,27,0,0
7th and N Streets Park Improvements | dpr,/page/7th-and-n-streets-park-improvements,8,7,1.1428571428571428,15.857142857142858,27,0,0
About Camps | dpr,/es/node/1266991,8,8,1,0.75,27,0,0
Additional Summer Camps for 2019 | dpr,/page/additional-summer-camps-2019,8,8,1,1.875,32,0,0
Awards | dpr,/page/awards-0,8,8,1,3.625,31,0,0
Bowser Administration Announces Updates to the District’s Heat Plan | dpr,/release/bowser-administration-announces-updates-districts-heat-plan,8,3,2.6666666666666665,2.3333333333333335,21,0,0
Bowser Administration Offering Free Afterschool Meals at DPR Facilities | dpr,/release/bowser-administration-offering-free-afterschool-meals-dpr-facilities,8,7,1.1428571428571428,3.2857142857142856,38,0,0
Cuotas con descuento del DPR | dpr,/node/1689821,8,6,1.3333333333333333,28.833333333333332,26,0,0
DC Summer Swim League Registration Opens | dpr,/event/dc-summer-swim-league-registration-opens,8,7,1.1428571428571428,23.428571428571427,20,0,0
DPR Announces 2020 Summer Camp Registration | dpr,/release/dpr-announces-2020-summer-camp-registration,8,8,1,2.75,33,0,0
DPR Announces the 2014 Spring/Summer Permits Schedule | dpr,/release/dpr-announces-2014-springsummer-permits-schedule,8,7,1.1428571428571428,4.571428571428571,32,0,0
DPR Facilities Closed in Observance of Veterans Day | dpr,/release/dpr-facilities-closed-in-observance-veterans-day-0,8,7,1.1428571428571428,0.5714285714285714,29,0,0
DPR Fields will Close Today Due to Heat Advisory | dpr,/release/dpr-fields-will-close-today-due-heat-advisory,8,7,1.1428571428571428,2.142857142857143,35,0,0
DPR Grass Fields Close for Winter Season | dpr,/release/dpr-grass-fields-close-winter-season,8,9,0.8888888888888888,4,39,0,0
"DPR Launches In-Person Registration for Camp Riverview — A Free, Unforgettable Summer Experience for DC Youth | dpr",/node/1779646,8,8,1,5,35,0,0
DPR Launches Wilson Pool Lane Configuration Survey | dpr,/release/dpr-launches-wilson-pool-lane-configuration-survey,8,7,1.1428571428571428,1.2857142857142858,37,0,0
DPR Presents Youth Music Garden Festival MOECHELLA | dpr,/release/dpr-presents-youth-music-garden-festival-moechella,8,8,1,5.375,33,0,0
DPR To Host Third Annual DPR Doggie Day Swim | dpr,/release/dpr-host-third-annual-dpr-doggie-day-swim,8,8,1,1.75,37,0,0
DPR to Host Ladies of Leadership Debutante Cotillion Interest Meeting | dpr,/release/dpr-host-ladies-leadership-debutante-cotillion-interest-meeting,8,8,1,6,27,0,0
"Dr. Martin Luther King, Jr. to be Honored by Cast of DC's Blacks in Wax | dpr",/release/dr-martin-luther-king-jr-be-honored-cast-dcs-blacks-wax,8,7,1.1428571428571428,2.7142857142857144,32,0,0
Duke Ellington HS Field Transfer | dpr,/page/duke-ellington-hs-field-transfer,8,7,1.1428571428571428,11,25,0,0
Events | dpr,/calendar/year/2025,8,7,1.1428571428571428,8,24,0,0
Find a Pool | dpr,/service/find-pool,8,7,1.1428571428571428,2,32,0,0
Garden Art with Repurposed Materials - Wangari Gardens | dpr,/event/garden-art-repurposed-materials-wangari-gardens,8,7,1.1428571428571428,136.28571428571428,27,0,0
Group Admittance Regulations | dpr,/node/1250656,8,9,0.8888888888888888,15.777777777777779,25,0,0
Halloween Parade in collaboration with the Moms of Logan Circle - Stead Recreation Center | dpr,/event/halloween-parade-collaboration-moms-logan-circle-stead-recreation-center,8,8,1,1.625,28,0,0
Indoor Winter Carnival - Bald Eagle Recreation Center | dpr,/event/indoor-winter-carnival-bald-eagle-recreation-center,8,7,1.1428571428571428,1.2857142857142858,36,0,0
June 2016 - DPR Fee Schedule | dpr,/publication/june-2016-dpr-fee-schedule,8,6,1.3333333333333333,9.5,28,0,0
Kalorama Park Erosion Control | dpr,/page/kalorama-park-erosion-control,8,7,1.1428571428571428,1.5714285714285714,21,0,0
Line Dance Class - Fort Stevens Recreation Center | dpr,/am/node/708142,8,8,1,28,17,0,0
"Madame Tussauds Washington, DC and the DC Department of Parks and Recreation Celebrate Black History Month | dpr",/release/madame-tussauds-washington-dc-and-dc-department-parks-and-recreation-celebrate-black-history,8,8,1,3.75,36,0,0
Mayor Bowser Announces Key Appointments | dpr,/release/mayor-bowser-announces-key-appointments-9,8,8,1,5.625,30,0,0
Mayor Bowser Extends Outdoor Pool Hours at Select Locations to Help Residents Beat the Heat | dpr,/release/mayor-bowser-extends-outdoor-pool-hours-select-locations-help-residents-beat-heat,8,8,1,1.125,34,0,0
"Mayor Bowser Highlights Investments in Building a Safer, Stronger DC | dpr",/release/mayor-bowser-highlights-investments-building-safer-stronger-dc,8,9,0.8888888888888888,2.888888888888889,36,0,0
Mayor Bowser Shifts 8th Annual #FITDC Fresh Start 5K to Virtual Event | dpr,/release/mayor-bowser-shifts-8th-annual-fitdc-fresh-start-5k-virtual-event,8,8,1,1.25,35,0,0
"Mayor Bowser Supports Summer Programming for 1,000 Youth Through $1.5 Million in Grant Awards | dpr",/node/1774486,8,8,1,2.25,33,0,0
Mayor Bowser and Chief Smith Share Updated Public Safety Posture in Response to Recent Incidents Involving Youth | dpr,/release/mayor-bowser-and-chief-smith-share-updated-public-safety-posture-response-recent-incidents,8,7,1.1428571428571428,13.857142857142858,29,0,0
Mayor Bowser and DPR Announce Community-Based Grants to Support and Expand Recreation Opportunities for Youth | dpr,/release/mayor-bowser-and-dpr-announce-community-based-grants-support-and-expand-recreation-0,8,8,1,9.375,31,0,0
Mayor Gray Announces Six New Appointments To His Administration | dpr,/release/mayor-gray-announces-six-new-appointments-his-administration-0,8,8,1,1.5,35,0,0
Mayor Gray Cuts Ribbon on New Harry Thomas Sr. Playground | dpr,/release/mayor-gray-cuts-ribbon-new-harry-thomas-sr-playground,8,8,1,0.375,31,0,0
Mayor Vincent Gray Joins Walmart and Partners in Rally to Assist Thousands With Free Summer Meals Program and Health Living | dpr,/release/mayor-vincent-gray-joins-walmart-and-partners-rally-assist-thousands-free-summer-meals,8,8,1,0.75,31,0,0
New Marvin Gaye Recreation Center Opens with Festival | dpr,/release/new-marvin-gaye-recreation-center-opens-festival-00,8,7,1.1428571428571428,16.428571428571427,26,0,0
News Room | Page 11 | dpr,/newsroom,8,9,0.8888888888888888,2.3333333333333335,36,0,0
News Room | Page 16 | dpr,/newsroom,8,8,1,3.625,31,0,0
News Room | Page 73 | dpr,/newsroom,8,8,1,2.375,38,0,0
News Room | Page 88 | dpr,/newsroom,8,8,1,3.375,34,0,0
News Room | Page 91 | dpr,/newsroom,8,8,1,2.125,35,0,0
News Room | dpr,/newsroom/press-releases,8,5,1.6,20.8,32,0,0
Outdoor Pools | dpr,/outdoorpools,8,8,1,4.75,32,0,0
Page not found | dpr,/sites/default/files/dc/sites/dpr/page_content/attachments/DPR Athletic FIeld Inventory_0.pdf,8,5,1.6,10.4,12,0,0
Partners | dpr,/fr/node/1253711,8,7,1.1428571428571428,3,36,0,0
Play DC Harry Thomas Concept Design | dpr,/publication/play-dc-harry-thomas-concept-design,8,7,1.1428571428571428,3.142857142857143,31,0,0
Publications | dpr,/publications,8,4,2,22.75,23,0,0
Ready2Play Master Plan Meetings by Ward | dpr,/release/ready2play-master-plan-meetings-ward,8,7,1.1428571428571428,1.4285714285714286,33,0,0
Senior Camps | dpr,/es/node/1254201,8,8,1,1.375,34,0,0
Template | dpr,/release/template,8,9,0.8888888888888888,6.333333333333333,37,0,0
Texas Avenue Dog Park | dpr,/page/texas-avenue-dog-park,8,7,1.1428571428571428,0.7142857142857143,26,0,0
UPDATED: Power Outage at Lamond Recreation Center | dpr,/release/updated-power-outage-lamond-recreation-center,8,8,1,1,32,0,0
We are sorry; the page you requested is no longer available. | dpr,/about,8,8,1,1.625,25,0,0
We are sorry; the page you requested is no longer available. | dpr,/careers,8,5,1.6,2.6,18,0,0
We are sorry; the page you requested is no longer available. | dpr,/service/donations,8,8,1,0.625,36,0,0
We are sorry; the page you requested is no longer available. | dpr,/service/dpr-dc-youth-meals-program,8,8,1,1.875,26,0,0
"Welcome to DPR's 2012 Halloween ""Boo""klet | dpr",/release/welcome-dprs-2012-halloween-booklet,8,7,1.1428571428571428,1.7142857142857142,33,0,0
Wilson Aquatic Center Temporarily Closed For Scheduled Power Outage | dpr,/release/wilson-aquatic-center-temporarily-closed-scheduled-power-outage,8,9,0.8888888888888888,1.7777777777777777,34,0,0
"Young, Gifted and WOKE: 13th Annual Blacks In Wax | dpr",/release/young-gifted-and-woke-13th-annual-blacks-wax,8,7,1.1428571428571428,0.2857142857142857,31,0,0
| Page 11 | dpr,/node,8,8,1,1.875,38,0,0
| Page 1352 | dpr,/node,8,8,1,2.875,36,0,0
| Page 14 | dpr,/node,8,8,1,3.5,35,0,0
| dpr,/portal/login,8,5,1.6,9.4,27,0,0
| dpr,/portalwip,8,8,1,0,24,0,0
"""Lunch and a Movie"" - Guy Mason Recreation Center | dpr",/event/lunch-and-movie-guy-mason-recreation-center-1,7,6,1.1666666666666667,3.3333333333333335,29,0,0
#FITDC Mother’s Day 5K Fun Run/Walk | dpr,/release/fitdc-mother’s-day-5k-fun-runwalk,7,7,1,2.5714285714285716,27,0,0
11th & Monroe Street Playground Temporarily Closed | dpr,/release/11th-monroe-street-playground-temporarily-closed,7,7,1,12,29,0,0
11th and Monroe Street Park Renovation | dpr,/page/11th-and-monroe-street-park-renovation,7,7,1,10.857142857142858,25,0,0
"17th Annual Blacks in Wax Hip-Hop: The Music, The Culture, The Struggle | dpr",/release/17th-annual-blacks-wax-hip-hop-music-culture-struggle,7,6,1.1666666666666667,10.166666666666666,25,0,0
17th Annual Ward 7 Haunted House - Fort Davis Recreation Center | dpr,/event/17th-annual-ward-7-haunted-house-fort-davis-recreation-center,7,4,1.75,12.75,19,0,0
About Programs | dpr,/es/node/1266971,7,8,0.875,4.25,23,0,0
Afterschool Meals Start at Select Recreation Centers | dpr,/release/afterschool-meals-start-select-recreation-centers,7,7,1,5,29,0,0
"Barry Farm Recreation Center to Receive New Basketball Court Courtesy of Nike, Inc. | dpr",/release/barry-farm-recreation-center-receive-new-basketball-court-courtesy-nike-inc,7,7,1,11.285714285714286,30,0,0
Bowser Administration Celebrates 35th Black History Invitational Swim Meet with Virtual Broadcast | dpr,/release/bowser-administration-celebrates-35th-black-history-invitational-swim-meet-virtual-broadcast,7,8,0.875,3,30,0,0
Bowser Administration Celebrates 36th Annual Black History Invitational Swim Meet | dpr,/release/bowser-administration-celebrates-36th-annual-black-history-invitational-swim-meet,7,7,1,3.4285714285714284,32,0,0
"Brentwood, Hamilton and Macomb Recreation Centers to Close for Renovations | dpr",/release/brentwood-hamilton-and-macomb-recreation-centers-close-renovations,7,7,1,17.428571428571427,30,0,0
CIP: Kenilworth-Parkside Recreation Center | dpr,/page/cip-kenilworth-parkside-recreation-center,7,7,1,4.285714285714286,28,0,0
Carpentry for Gardeners - Deanwood Recreation Center | dpr,/event/carpentry-gardeners-deanwood-recreation-center,7,5,1.4,5.6,26,0,0
Celebrate the Season of Giving with DPR | dpr,/release/celebrate-season-giving-dpr,7,4,1.75,118.5,17,0,0
Columbia Heights Dog Park - 11th and Park NW | dpr,/page/columbia-heights-dog-park-11th-and-park-nw,7,7,1,2.857142857142857,31,0,0
Communal Farms and Partner Urban Farms | dpr,/ar/node/1267296,7,6,1.1666666666666667,11,20,0,0
Communal Farms and Partner Urban Farms | dpr,/page/communal-farms-and-partner-urban-farms/,7,6,1.1666666666666667,20.833333333333332,20,0,0
Community Gardens | dpr,/page/community-gardens/,7,6,1.1666666666666667,9.833333333333334,21,0,0
Congress Heights Dog Park | dpr,/page/congress-heights-dog-park,7,7,1,3.857142857142857,32,0,0
Construction Updates | dpr,/am/page/construction-updates,7,7,1,2.5714285714285716,25,0,0
Cooperative Play - Program Fees | dpr,/page/cooperative-play-program-fees,7,7,1,23.285714285714285,24,0,0
DC Free Summer Meals Program Now on Saturdays | dpr,/event/dc-free-summer-meals-program-now-saturdays,7,6,1.1666666666666667,17,24,0,0
"DGS and DPR Share Update on Preparing Outdoor Pools, Amenities for Spring-Summer Fun | dpr",/release/dgs-and-dpr-share-update-preparing-outdoor-pools-amenities-spring-summer-fun,7,6,1.1666666666666667,2.5,28,0,0
DPR Announces 2019 Outdoor Pools and Spray Parks Closure Schedule | dpr,/release/dpr-announces-2019-outdoor-pools-and-spray-parks-closure-schedule,7,8,0.875,3,29,0,0
DPR Announces Two Recreation Centers and Pools to Close Due to Construction | dpr,/release/dpr-announces-two-recreation-centers-and-pools-close-due-construction,7,7,1,4.285714285714286,32,0,0
DPR Announces the 4th of July (Independence Day) Holiday Schedule | dpr,/release/dpr-announces-4th-july-independence-day-holiday-schedule,7,7,1,3.5714285714285716,33,0,0
DPR Closed for 2021 All Staff Professional Development Conference | dpr,/release/dpr-closed-2021-all-staff-professional-development-conference,7,7,1,1.4285714285714286,29,0,0
"DPR Facilities To Open on a Two-Hour Delayed Schedule for Friday, March 6 | dpr",/release/dpr-facilities-open-two-hour-delayed-schedule-friday-march-6,7,6,1.1666666666666667,2,30,0,0
DPR Opens 2019 Summer Camp Registration | dpr,/release/dpr-opens-2019-summer-camp-registration,7,7,1,2.857142857142857,30,0,0
DPR Opens the Application Window for 2013 Summer Hires | dpr,/release/dpr-opens-application-window-2013-summer-hires,7,6,1.1666666666666667,2.6666666666666665,30,0,0
"DPR Permit Application Window opens December 9, 2013 – January 3, 2014 | dpr",/node/748932,7,7,1,2.4285714285714284,30,0,0
DPR Releases Memorial Day Weekend Holiday Schedule | dpr,/release/dpr-releases-memorial-day-weekend-holiday-schedule,7,7,1,2.2857142857142856,33,0,0
DPR Youth Tackle Football | dpr,/es/page/ytfl-00,7,4,1.75,11.75,17,0,0
DPR to Modify Wilson Pool Lane Configuration | dpr,/release/dpr-modify-wilson-pool-lane-configuration,7,7,1,4.714285714285714,26,0,0
"DPR to Observe Columbus Day Monday, October 8, 2018 | dpr",/release/dpr-observe-columbus-day-monday-october-8-2018,7,8,0.875,2.875,27,0,0
Deanwood Historical Cafe - Deanwood Recreation Center | dpr,/event/deanwood-historical-cafe-deanwood-recreation-center,7,5,1.4,2.8,19,0,0
Department of Parks and Recreation Invites Residents and Their Dogs to Doggie Day Swim 2024 | dpr,/release/department-parks-and-recreation-invites-residents-and-their-dogs-doggie-day-swim-2024,7,8,0.875,3.375,30,0,0
District Government Activates Multi-Agency Response to Extreme Heat and Humidity | dpr,/release/district-government-activates-multi-agency-response-extreme-heat-and-humidity-0,7,7,1,3.7142857142857144,30,0,0
EARN WITH DPR dot COM | dpr,/external-link/earn-dpr-dot-com,7,5,1.4,5,30,0,0
EARN WITH DPR dot COM | dpr,/node/1647306,7,7,1,0.14285714285714285,9,0,0
Fort Davis Recreation Center | dpr,/page/fort-davis-recreation-center-0,7,7,1,2.857142857142857,30,0,0
HD Woodson Aquatic Facility to Open for Public Use | dpr,/release/hd-woodson-aquatic-facility-open-public-use,7,7,1,0.7142857142857143,32,0,0
Halloween Jamboree - Ridge Road Recreation Center | dpr,/event/halloween-jamboree-ridge-road-recreation-center,7,5,1.4,2,29,0,0
Halloween Town - Fort Stevens Recreation Center | dpr,/event/halloween-town-fort-stevens-recreation-center,7,5,1.4,2,24,0,0
Health Officials Investigating Potential Measles Exposures In DC | dpr,/release/health-officials-investigating-potential-measles-exposures-dc,7,8,0.875,3.5,30,0,0
Indoor Pools | dpr,/node/1236631/revisions/6827971/view,7,1,7,58,13,0,0
Line Dance - Fort Stevens Recreation Center | dpr,/event/line-dance-fort-stevens-recreation-center-0,7,3,2.3333333333333335,50,17,0,0
Mayor Bowser Celebrates Grand Reopening of the DPR Fort Dupont Ice Arena Following $39 Million Renovation | dpr,/release/mayor-bowser-celebrates-grand-reopening-dpr-fort-dupont-ice-arena-following-39-million,7,6,1.1666666666666667,2.8333333333333335,31,0,0
Mayor Bowser Extends DPR Spray Park Hours Through September 26 | dpr,/release/mayor-bowser-extends-dpr-spray-park-hours-through-september-26,7,7,1,1.8571428571428572,30,0,0
"Mayor Bowser Kicks Off Pride Celebrations, Highlights New Investments in DC’s LGBTQ+ Community, and Invites Residents to Join Her at the Return of the Capital Pride Parade | dpr",/release/mayor-bowser-kicks-pride-celebrations-highlights-new-investments-dc’s-lgbtq-community-and,7,7,1,42.285714285714285,32,0,0
Mayor Bowser Signals Return to Recreation with Fall Programing | dpr,/release/mayor-bowser-signals-return-recreation-fall-programing,7,7,1,1.7142857142857142,28,0,0
Mayor Bowser and DPR Announce Community-Based Grants to Support and Expand Recreation Opportunities for DC Youth | dpr,/release/mayor-bowser-and-dpr-announce-community-based-grants-support-and-expand-recreation,7,7,1,25.428571428571427,32,0,0
Mayor Bowser and DPR Announce Winter Break Time Programming for Young People During Winter Break | dpr,/release/mayor-bowser-and-dpr-announce-winter-break-time-programming-young-people-during-winter-break,7,7,1,55.142857142857146,22,0,0
Mayor Bowser and the Department of Parks and Recreation Announce Select Outdoor Pools and Recreation Centers Will Open on Juneteenth to Help Washingtonians Beat the Heat | dpr,/release/mayor-bowser-and-department-parks-and-recreation-announce-select-outdoor-pools-and,7,7,1,4.857142857142857,33,0,0
